LOCN_ID,OBJ_ID,VER_NBR,LOCN_CD,LOCN_NAME,LEVEL_ID,PARENT_LOCN_ID
"684","C0D4C409-FB36-4833-BB46-CE6CF34C7CF6",1,"PKR5","Newspaper Index Area","5","22"
"685","96FAD969-15AC-47F4-B8D5-FF6D6FF1390A",1,"PKR6","Help Desk (Bostock)","5","22"
"686","65907DF2-7F6E-48A0-A86F-4927E4703DB1",1,"PKR7","Reference Sadtler Spectra","5","22"
"687","BDA28F83-D1F7-41F5-AFF2-CE36E7DD1B24",1,"PKR8","Reference Loeb Classics","5","22"
"688","3147CAC7-E736-497A-823A-3AB31D604135",1,"PKRC","Reference CD-ROM","5","22"
"689","8711A5C5-1B77-4E37-9124-3FC7B24CA0AA",1,"PKRCL","Reference CD-ROM in Reference Computer Cluster","5","22"
"690","163A63B6-5781-4A19-8DB0-DBB46EE99649",1,"PKRF","Reference Oversize","5","22"
"691","92CEE478-59CA-4A74-A1FE-47A9D45503F4",1,"PKRG","Data/GIS Reference","5","22"
"692","21A6E389-E740-499B-84D1-D24C22C965F8",1,"PKRGC","Data/GIS Reference Electronic Media","5","22"
"693","FEE616EB-A539-4904-A6F7-49DFA870F1C4",1,"PKRM","Reference Microforms","5","22"
"694","21F5C954-7081-49D9-81D0-238F1D80CC65",1,"PKRMF","Reference Microforms","5","22"
"695","C1B0171D-C69D-4EB3-B6CE-4D1261B445AE",1,"PKRMQ","Reference Microforms","5","22"
"696","1804943C-7CD6-4F3B-9BAE-C5333D537AD9",1,"PKRN","Reference U.N.","5","22"
"697","921F262E-5721-4533-AB14-327FEDF54E23",1,"PKRQ","Reference","5","22"
"698","F8C09642-20D4-4436-9956-0C2C83FCA19E",1,"PKRS","Reference U.S.","5","22"
"699","43B2C001-D0B9-4883-8448-159F5C1E5856",1,"PKRSS","Reference U.S. Serial Set","5","22"
"700","F47D783C-6AD1-4E33-A4F0-41B9A8A3E78F",1,"PKRXC","Reference CD-ROM on Reserve","5","22"
"701","E2D212CA-6252-454A-A769-270714A96E8A",1,"PKT","Theses","5","22"
"702","38DB817D-5C83-4DC1-8471-91EB90DC6DBE",1,"PKU","Reading Room","5","22"
"703","E2AD16D1-1BD1-473B-B8B4-C6217141C64D",1,"PKUF","Reading Room Oversize","5","22"
"704","1604EC6D-C99F-43DB-8F48-ECA7A06E2F39",1,"PKUQ","Reading Room","5","22"
"705","C7036AB7-25AF-4E81-A9CE-47A79A800BAD",1,"PKV8","DevilDVD","5","22"
"706","43BAF41F-7CCE-4B26-8FD8-BBD9675495CC",1,"PKW","New & Noteworthy","5","22"
"707","F493F557-A542-412C-8B46-D36778D0ED16",1,"PKWF","New & Noteworthy Oversize","5","22"
"708","BBB292BB-22AE-4B68-BEE4-2B05DD0B6051",1,"PKWQ","New & Noteworthy","5","22"
"709","1D4B35A1-ED92-48B5-8944-F3D8DA048760",1,"PKX","Reserve","5","22"
"710","5F14CFDB-F853-4768-BAD4-77E5B5D05C45",1,"PKX1","Permanent Reserve","5","22"
"711","C617D56B-FA51-41AE-8076-D10287F15AAD",1,"PKXF","Reserve Oversize","5","22"
"712","B7225906-FDA6-4ECF-8CE5-4202BABA061E",1,"PKXG","Paleography Reserve","5","22"
"713","E4DAF3FA-BDBC-44CF-B1B0-92083AB65E44",1,"PKXGQ","Paleography Reserve Quarto","5","22"
"714","0E2C84A3-D633-43C4-8509-49F28217A929",1,"PKXKR","Ebook Reader Reserve","5","22"
"715","8A8007D4-5F05-4E54-B2A4-9A51016AE274",1,"PKXQ","Reserve","5","22"
"716","485E6A85-AC10-4788-9BCB-B3CCB20BF9AA",1,"PKXX","Exhibit Collection","5","22"
"717","5A2A45EB-1D73-4C90-A799-AEE360FA4467",1,"PKXY","Papyrology Reserve","5","22"
"718","0491CEB2-0493-43C6-B406-6B50A607EDC4",1,"PKXYF","Papyrology Reserve","5","22"
"719","2F39D3E1-FA22-40CD-A464-56977788AB95",1,"PKXYQ","Papyrology Reserve","5","22"
"720","7B2E1E00-744B-4329-88E0-ABF3303DF152",1,"PKZ","Stacks","5","22"
"721","EBD7358D-A4CC-45BA-B27B-D36AA3F8BA1B",1,"POB","Off-Site Stacks - Not available","5","22"
"722","39126966-1E48-42CF-B6FC-AA0D5FF379CE",1,"POBF","Off-Site Stacks - Not available","5","22"
"723","FC59A5BD-37C0-451F-902B-B984AD586925",1,"POBP","Off-Site Stacks - Not available","5","22"
"724","14B89B33-D88B-4B3A-9776-AB41413DBF26",1,"POBQ","Off-Site Stacks - Not available","5","22"
"725","8D8DE8CD-047A-43E8-84C8-B7515ADC04B5",1,"POC","Off-Site Stacks - Not available","5","22"
"726","5CFEB9E1-24B6-42B1-A41B-76C74B52D11D",1,"POCP","Off-Site Stacks - Not available","5","22"
"727","E6C27B42-0FFB-4C53-BC26-B141B092E9FA",1,"POD","Divinity Off-Site Stacks","5","22"
"728","B4A9969F-1C54-472D-B70B-A50D90DFA353",1,"PODA","Off-Site Stacks - Not available","5","22"
"729","78FD8E38-FFBC-427E-B399-63340810753D",1,"PODP","Off-Site Stacks - Not available","5","22"
"730","68210F14-9B34-4DA8-B6B1-B30C6CD39F04",1,"PODU","Off-Site Stacks - Not available","5","22"
"731","6E1E0217-218B-4452-8D6C-AC12DEA6CCAB",1,"POGS","Docs Off-Site Stacks","5","22"
"732","423C7755-ED7A-453F-8BB4-8C5BAAFDE559",1,"POGSF","US Documents Off-Site Stacks Oversize","5","22"
"733","71FA7222-BA31-4D35-A50D-E7454C05D0D5",1,"POGSQ","US Documents Off-Site Stacks","5","22"
"734","5725CE1F-8412-4B38-87A5-10FC18C69BB8",1,"POK","Off-Site Stacks - Not available","5","22"
"735","EDF650E1-FF94-4100-BC4B-403E0CA7A5AD",1,"POKF","Off-Site Stacks - Not available","5","22"
"736","3C5B46A0-F9AF-41E2-BF68-30F9F4764E1A",1,"POKFF","Off-Site Stacks - Not available","5","22"
"737","C91DFA43-89D1-452A-9629-CA8EE646EE8B",1,"POKP","Off-Site Stacks - Not available","5","22"
"738","2A5C0AA6-17FE-4255-B5F0-F43D4D6EA2F4",1,"POKQ","Off-Site Stacks - Not available","5","22"
"739","4DFE3243-BD24-4461-A105-A9AB02A61093",1,"POL","Off-Site Stacks - Not available","5","22"
"740","7ED863CB-DFA6-4ACB-ABE5-A9AE0573C156",1,"POLF","Off-Site Stacks - Not available","5","22"
"741","C11394F1-AFF3-4BC0-9BC9-196DBDEC02FF",1,"POLP","Off-Site Stacks - Not available","5","22"
"742","33ED16DF-0347-471B-BE71-E6589B25F4ED",1,"POM","Off-Site Stacks - not available","5","22"
"743","71654732-BB3C-4F39-AC23-4AFE4523EDD8",1,"POMP","Off-Site Stacks - Not available","5","22"
"744","B3417C04-B7D7-4787-AFFB-C4778193FBC7",1,"POV","Off-Site Stacks - Not available","5","22"
"745","2BA4CD47-44E9-408B-B96A-D17921315007",1,"POV2","Off-Site Stacks - Not available","5","22"
"746","1D1C9F51-6B3E-469D-8B85-D591C61ECA1B",1,"POV2P","Off-Site Stacks - Not available","5","22"
"747","82467755-42A7-49E8-B989-C772943E4971",1,"POV2Q","Off-Site Stacks - Not available","5","22"
"748","41918A31-BF83-4C47-A296-9FEC811FA98B",1,"POV2T","Off-Site Stacks - Not available","5","22"
"749","C8B182C5-8AEA-4771-9D6A-E9FC6879C3FF",1,"POV3P","Off-Site Stacks - Not available","5","22"
"750","88463E32-ADE0-40E4-B7E9-FC8AC336C514",1,"POVP","Off-Site Stacks - Not available","5","22"
"751","E45CC3E7-46BD-428C-B006-BCF52E357C1F",1,"POZP","Off-Site Stacks - Not available","5","22"
"752","40A0AE01-01AC-4BE8-A4E7-DB50B47206DE",1,"PSGL","Perkins Documents Rare Documents: Lib Service Ctr","5","22"
"753","A82072E2-71E0-41E9-85E5-75740B5D0A9E",1,"PV","Stacks","5","22"
"754","FC74ACF7-0733-4D62-8DB9-BFC0D404187C",1,"PV2","Stacks","5","22"
"755","B702496C-FB40-4319-B2B6-C387B025EDA7",1,"PV2C","Stacks CD-ROM","5","22"
"756","4BCDF178-2BDC-4575-B0C3-6D3F26487089",1,"PV2F","Oversize","5","22"
"757","16BC9CB7-FD67-4623-A459-DD0273C1D7FF",1,"PV2H","Pamphlet Collection (MP)","5","22"
"758","131EE618-AC7D-4805-BEFF-DF765AA3C5F5",1,"PV2I","Stacks (III)","5","22"
"759","42F6D191-46E2-4ED5-BDF6-EC0FE5E83955",1,"PV2M","Microforms (MP)","5","22"
"760","A16E591D-1E75-4DB4-90D6-66C993B7728D",1,"PV2O","Office","5","22"
"761","7FF9E646-A17B-449C-B1A4-355AD566A500",1,"PV2P","Periodicals","5","22"
"762","54830D0B-00E8-4D4D-A71B-FD6FFFAB4C14",1,"PV2PI","Current Periodicals","5","22"
"763","7476A4A6-9E72-4C29-8AB2-F196BBB15171",1,"PV2R","Reference","5","22"
"764","E9A3EE45-F2A3-45F0-BBDD-8EB524CC4866",1,"PV2RC","Reference CD-ROM (MP)","5","22"
"765","91DCBBC6-BFDB-4F0E-8A1E-F8A7EE2C3D42",1,"PV2X1","Closed Reserve","5","22"
"766","9D1CD534-1631-46BB-8916-F66FE4EBF2A5",1,"PV2XC","Closed Reserve CD-ROM","5","22"
"767","97290176-08A4-43DB-BAB8-27F48C1AD775",1,"PV3P","Math Periodicals","5","22"
"768","C73FB4EC-72C4-4C19-AFB2-D2315798E5AC",1,"PV3PI","Current Math Periodicals","5","22"
"769","7F1C3546-8F70-43DB-B0B2-0E8AA6185328",1,"PV4","Fox Collection","5","22"
"770","50A0C9FB-2104-4498-8EE2-F56C65A47ED6",1,"PVC","Stacks CD-ROM","5","22"
"771","34618B4A-BBC7-4859-A098-4CDDF6D0903E",1,"PVF","Stacks Oversize","5","22"
"772","B2930A3C-E1FC-411B-BA24-593963619191",1,"PVH","Pamphlet Collection (Eng'g)","5","22"
"773","6160F716-95FF-42D1-B5BE-B646831D2E83",1,"PVI","Stacks (III)","5","22"
"774","4CCE82BA-60A7-49EC-8F82-FCB7D9F007EA",1,"PVMF","Microforms (Eng'g)","5","22"
"775","D32B3B62-29C1-459B-99E5-79EBD767CF16",1,"PVP","Periodicals","5","22"
"776","479AF2E6-7C60-4287-9CD4-F370EF708F10",1,"PVPI","Current Periodicals","5","22"
"777","1793BA3B-270C-4B97-803E-40E22C28DA4D",1,"PVR","Reference","5","22"
"778","0793C030-B8A7-4C9B-AE22-BB80EC9A2886",1,"PVRC","Reference CD-ROM","5","22"
"779","934121EB-D4FC-4363-8FCF-3B4C8B1C29F0",1,"PVT","Theses","5","22"
"780","FA062AAB-EBBD-4131-BFD5-02E3816372DF",1,"PVX","Open Reserve","5","22"
"781","70B566FE-E809-41B7-BEDF-503B730E1F5D",1,"PVXCP","Closed Permanent Reserve","5","22"
"782","6C3F6770-0987-4DA0-BB49-A934237E71E7",1,"PVXOP","Open Permanent Reserve","5","22"
"783","1FB358A3-C652-4558-9E09-D59111A8AC59",1,"PORB","Off-site Stacks- Not available","5","23"
"784","2525B56B-800E-435B-9F97-29E60D108F39",1,"PORMS","Manuscripts Off-site - Not available","5","23"
"785","BAA44A89-2F2A-44E3-930B-C3DB33CA08F5",1,"PR","","5","23"
"786","A13D72BC-28E5-4E62-9CD6-57BE7E93DA35",1,"PRB","Rare Books","5","23"
"787","EA45F5BA-DD60-471F-86F0-C7FA336C046E",1,"PRBB","Biddle Rare Book Room","5","23"
"788","41DFCB2D-E4B2-48A4-B8CB-262A8C9390E6",1,"PRBCA","Rare Books, Oversize Cabinets A","5","23"
"789","F230A75D-3D48-4E0D-AF85-D1A66B1364D5",1,"PRBCB","Rare Books, Oversize Cabinets B","5","23"
"790","C4A74C78-FEAE-4589-A5BD-B3D154F05CC4",1,"PRBD","Rare Books, 12mo","5","23"
"791","918E152D-3A93-4A84-93AF-AD01D551C5CF",1,"PRBF","Rare Books, Folio","5","23"
"792","3A600864-B0E5-428E-A93F-7CEA421F1735",1,"PRBG","Gothic Reading Room","5","23"
"793","91C2BDDA-DBF9-450C-A980-9A4B0E1BFAF7",1,"PRBM","Rare Books, Mini","5","23"
"794","81B7B6DF-4450-4490-8497-D6B8EE64B53A",1,"PRBO","Rare Books, 8vo","5","23"
"795","ABB0AF7C-8501-42D0-9601-67E30F5238E8",1,"PRBP","Papyrology Room","5","23"
"796","B8A803E2-46F6-4AD9-B348-9549B23D0EF0",1,"PRBQ","Rare Books, 4to","5","23"
"797","FDE3529B-558A-4D37-8ACB-1BF10A309ACA",1,"PRBR","Rare Books, Rolled Storage","5","23"
"798","75FBAF0B-D65F-477C-B470-FDB1C88ECAFD",1,"PRBSA","Rare Books, Oversize Shelving A","5","23"
"799","985664A3-FE7A-4FDD-AB14-D684D20A1A30",1,"PRBSB","Rare Books, Oversize Shelving B","5","23"
"800","5218F8E5-2811-42DF-987D-D1DB5C462BD5",1,"PRBT","Trent History of Medicine Room","5","23"
"801","510CDD34-1E4C-4D36-9077-30A0BCD12903",1,"PRBX","Rare Books, Double Folio","5","23"
"802","48F914C5-EA03-4E49-9947-A8989F748B44",1,"PREVD","Remote Virtual Desktop","5","23"
"803","63C35E65-37EE-406C-9A93-0E74E5DA706B",1,"PRH","Pamphlets","5","23"
"804","24507BBA-3542-4828-AFAB-DDF7A93867FA",1,"PRL","Vault","5","23"
"805","5D56F98D-9C03-4A91-9223-9760E14D6E9F",1,"PRLR","Locked Storage Room","5","23"
"806","18A832C1-7636-4ECB-89AA-2EF6E0575B2E",1,"PRMS","Manuscripts","5","23"
"807","40B36E93-71B0-4DF4-B11E-7AB0F9001EC4",1,"PRN","Newspapers","5","23"
"808","B4365A8E-480A-4A22-8188-7F8D3F972638",1,"PRNU","Newspapers (uncataloged)","5","23"
"809","3EDD1E17-A78C-4A41-9829-257F6AC79D6D",1,"PRR","Reference","5","23"
"810","114B5BE9-707E-4D01-9524-CB5377C0811C",1,"PRSB","Library Service Center, Rare Books (Reading Room only)","5","23"
"811","30FBE063-B5F8-4ADF-9727-03265CEF80C7",1,"PRSBD","Library Service Center, Rare Books, 12mo","5","23"
"812","A9BA4671-44E8-47E0-A3F7-D2D451BFA2A0",1,"PRSBF","Library Service Center, Rare Books, Folio","5","23"
"813","2152C13D-4892-4DEE-BECD-906A9CE56989",1,"PRSBM","Library Service Center, Rare Books, Mini","5","23"
"814","2EDC2B58-BC89-4740-9231-4D709C24D6A5",1,"PRSBO","Library Service Center, Rare Books, 8vo","5","23"
"815","B6C5BF86-D2EC-4546-9376-9891C740356A",1,"PRSBQ","Library Service Center, Rare Books, 4to","5","23"
"816","42E6C5BF-A1E8-4B9F-9A37-D9AD142B66BD",1,"PRSBX","Library Service Center, Rare Books, Double Folio","5","23"
"817","47C0E5B7-85CD-4675-BD6F-56BD8EB55BE6",1,"PRSH","Library Service Center, Pamphlets","5","23"
"818","67AA673D-719B-4F5E-B94E-A8EE85A46445",1,"PRSMS","Library Service Center, Manuscripts (Reading Room only)","5","23"
"819","247358E5-485C-4C64-9A24-13D3E176A334",1,"PRSN","Library Service Center, Newspapers","5","23"
"820","B1F5DDFC-3D2F-4FD5-B51E-9E81BA83DFE6",1,"PRZ1","History of Medicine Locked Stacks Manuscripts","5","23"
"821","49B6B2A2-317C-4751-94AD-226CB8947459",1,"PRZ2","History of Medicine Bound Manuscripts","5","23"
"822","4845A059-126B-4CAF-B449-2425B805E407",1,"PRZ3","History of Medicine Ephemera","5","23"
"823","B64DB798-013B-4B9F-94C2-2D3014616832",1,"PA","","5","24"
"824","B631A838-F2E3-4080-8D25-C63E5D6ED89F",1,"PAF","Oversize","5","24"
"825","9A9954B6-52C3-4FD6-BE6E-8348F63138F0",1,"PAGR","Gothic Reading Room","5","24"
"826","42FC9D51-10C9-4AC3-BD43-D98DC01A8FD8",1,"PAI","(III)","5","24"
"827","7243C526-5B1A-4649-8C3E-9F29A685D7B1",1,"PAM","Microforms","5","24"
"828","328CF267-AAC9-45EE-A531-B1ED2AC0E1EC",1,"PAP","Periodicals","5","24"
"829","3B3CD4BA-66A1-4EB4-93F3-7CCAF7996BF0",1,"PAPI","Current Periodicals","5","24"
"830","DF80BC1A-2C3F-421A-89D9-560DB9A837A7",1,"PAQ","Quarto","5","24"
"831","88ACAA39-BE5A-47E6-BE51-1F7CE7A73818",1,"PAV2","A-V Video cassette","5","24"
"832","98B8B724-A52D-49D3-9908-5A27E757A35D",1,"POA","Off-Site Stacks - Not available","5","24"
"833","B2E195D8-D338-40D0-B97D-565B894D8739",1,"POAQ","Off-Site Stacks - Not available","5","24"
"834","320524FD-A953-409A-993B-285B5574E2B3",1,"POAT","Off-Site Stacks - Not available","5","24"
"835","85B9F19E-D73F-40D4-9910-E6DA3D736361",1,"POATI","Off-Site Stacks - Not available (III)","5","24"
"836","E98D20D3-06B9-4B3D-8A54-AFD0C47FD662",1,"PSA","Library Service Center (Reading Room only)","5","24"
"837","4BAF81C9-BC58-491F-9DA5-543AA782340E",1,"PSAP","Library Service Ctr Periodicals (Reading Room only)","5","24"
"838","F698179D-AB6F-4F84-9E51-A2016A7E9F10",1,"PSAQ","Library Service Center (Reading Room only)","5","24"
"839","14708E87-42A7-443B-9BC9-6DE70CEBB4FB",1,"PSAT","Library Service Center (Reading Room only)","5","24"
"840","98FE37F5-9AC3-4A2A-A9C2-BB2768C6825A",1,"PSATQ","Library Service Center (Reading Room only)","5","24"
"841","b0f5c56e-a49e-44b0-8dbe-18aaf08bce8c",1,"FRDNC","Ford LSC - Library Use Only","5","14"
"842","d694dc9f-8f98-4e03-8c2e-aed2af84c4b7",1,"PBLL1","Herbarium Collection 1 - Vascular","5","11"
"843","a1195027-9233-4d2d-8449-187c1111054b",1,"PBLL2","Herbarium Collection 2 - Lichen","5","11"
"844","152410f7-0e9e-404d-ab60-25112e84c506",1,"PBLL3","Herbarium Collection 3 - Moss","5","11"
"845","7e73343b-b423-4036-a6ed-5c714efce832",1,"DKK","Ebook Reader","5","13"
"846","d286abcf-5581-466c-a3fd-b5dfa863eedb",1,"PL4","Chargers","5","16"
"847","60a424d7-72ba-401f-91a0-ad622e9224da",1,"PSM2","","5","18"
"848","2722cd1c-31b6-493d-ba6f-be38cbfeb85a",1,"PSMV","","5","18"
"849","bb02f307-4df3-46de-9f00-94dc23de0c6b",1,"PSMC","","5","18"
"850","c2df6a77-1d1c-4d95-8e7e-a4e79c8dfacb",1,"PSZT","","5","18"
"851","42cac539-b9c0-43c4-88ee-33766a9f8432",1,"PZT","Theses","5","19"
"852","6f8f0c8d-383c-4d24-967c-514977a687e0",1,"PM2","Miniature Score","5","20"
"853","baed57a9-e604-4cce-9cce-cac02dc8991b",1,"PMV","Media","5","20"
"854","72ba3c56-b571-4291-908c-42b6f0e1c4e0",1,"PMVX","Media Reserve","5","20"
"855","9b84c1c9-7c51-4908-a1f2-52e57d5d472f",1,"PMC","CD-ROM","5","20"
"856","9245b466-e23d-4544-aab9-98e89fe05ba2",1,"PMM","Microforms","5","20"
"857","5d23476b-4958-40e6-b100-e4cf52d8fbe4",1,"PKR9","The Edge Reference","5","22"
"858","ccc74fa0-f212-4adc-b215-08eaf63d0825",1,"PRA","Art, On-site","5","23"
"859","80e59659-c0dc-48ca-9fc8-34608e985553",1,"PRLX","Vault, Oversize","5","23"
"860","e78c5d06-a276-46b7-86ca-cbba44954ef6",1,"PRMSA","Small Manuscript Collections, On-site","5","23"
"861","4c5ff7d9-6b13-4310-bc02-54cb00b2ec9d",1,"PRSZ3","Library Service Center, History of Medicine Ephemera","5","23"
"862","324685c1-22ec-49ad-8daa-d8614ee9c9c1",1,"PRSR","Library Service Center, Reference","5","23"
"863","b12e765f-0da1-467f-8916-7379da17bb2f",1,"PAL","Vault","5","24"
"864","eb14762b-b720-4da1-a9eb-ff9745a847dc",1,"PAT","Theses, On-site","5","24"
"865","900995f9-b943-4b70-bfe0-0992d6caa3e1",1,"PSAF","Library Service Center, Oversize","5","24"
"866","6eba77f4-280c-4600-8a32-6972373043b7",1,"PAR","Reference, On-site","5","24"
"867","5c9a6b80-1160-441f-991f-23d428f7ea14",1,"PSAR","Library Service Center, Reference","5","24"
"868","ee872511-f4b3-470c-9226-2b8ca692a81c",1,"PABCA","Oversize Cabinets A","5","24"
"869","befd8cb0-30a8-491d-82d4-5526f537eaab",1,"PABCB","Oversize Cabinets B","5","24"
"870","ba1d3435-d7d3-4940-979e-97cd7525db37",1,"PABR","Rolled Storage","5","24"
"871","d63a2bd7-2bdf-4b52-a6dc-71c4dc9eec61",1,"PAA","Art, On-site","5","24"